,Datetime,Permalink,Text,Username,Favorites,Retweets,Geo,Hashtags,Engagements,Polarity,Subjectivity,NB-Positive Probability,NB-Negative Probability,NB-Sentiment Score
17,2020-05-07 15:32:08+00:00,https://twitter.com/theoptionbuyer/status/1258419352698851328,"Opened Sell Tesla at 777. SL 792. TP 732 #Tesla, #Optionbuyer",theoptionbuyer,0,0,,#Tesla #Optionbuyer,0,0.0,0.0,0.8120706480702833,0.18792935192971774,0.6241412961405656
18,2020-05-07 15:31:47+00:00,https://twitter.com/zfescht/status/1258419264555569155,White Aero Covers - Test Shot! #tesla #model3 #ilovewhite,zfescht,14,0,,#tesla #model3 #ilovewhite,14,0.0,0.0,0.9550193388656941,0.04498066113430575,0.9100386777313884
19,2020-05-07 15:12:50+00:00,https://twitter.com/Excelsi69318946/status/1258414494059048961,"David Einhorn is a hypocrite in asserting that Tesla's Board is not independent when the Board of his reinsurer $GLRE isn't independent. If $GLRE Board was independent, it would have sold the company for the reported $12.50 per share offered. @davidein @Tesla @elonmusk $tsla",Excelsi69318946,0,0,,,0,0.0,0.125,0.01111152216606587,0.9888884778339325,-0.9777769556678666
20,2020-05-08 07:12:21+00:00,https://twitter.com/Zxcxz_xyz/status/1258655964733022208,Tesla Cybertruck gets turned into electric military vehicle in crazy renders https://ift.tt/3cfRabs #ElectricVehicles #Renewables #RenewableEnergy,Zxcxz_xyz,0,0,,#ElectricVehicles #Renewables #RenewableEnergy,0,-0.35,0.5,0.9677980021209684,0.03220199787903015,0.9355960042419383
21,2020-05-08 05:23:40+00:00,https://twitter.com/kermitfrick/status/1258628615232565248,@elonmusk are we getting a new Tesla? Tesla Model XAEA12? #Tesla #XAEA12,kermitfrick,0,0,,#Tesla #XAEA12,0,0.13636363636363635,0.45454545454545453,0.8364281725084834,0.1635718274915182,0.6728563450169652
22,2020-05-08 05:09:31+00:00,https://twitter.com/AmanKum06592737/status/1258625052062494720,At Rungta college Aviskaar 5.0 Sir :- Tum Kya bna rahe ho Ashish:-Tesla city Aman:- wireless energy transfer Abhishek:- electro magnetic induction. Amitesh:- ,AmanKum06592737,0,0,,,0,0.0,0.0,0.5888838961671383,0.411116103832861,0.1777677923342773
23,2020-05-08 02:22:45+00:00,https://twitter.com/joinbriantology/status/1258583083890049025,tesla’s logo looks like a butt plug pic.twitter.com/oRZMfygieD,joinbriantology,2,0,,,2,0.0,0.0,0.5921045680720385,0.4078954319279622,0.1842091361440763
24,2020-05-07 23:30:29+00:00,https://twitter.com/andy_D97/status/1258539731190550528,*laughs in tesla* ,andy_D97,1,0,,,1,0.0,0.0,0.8559947892927857,0.14400521070721423,0.7119895785855714
25,2020-05-07 17:31:59+00:00,https://twitter.com/Blindsave2/status/1258449513095856128,It's not live #PTSDchat anyone that has been bitten by sir @Tesla pic.twitter.com/EdLHSamOEK,Blindsave2,0,0,,#PTSDchat,0,-0.06818181818181818,0.5,0.5973700268723071,0.4026299731276918,0.19474005374461534
26,2020-05-07 16:43:20+00:00,https://twitter.com/scorestopshelf/status/1258437268525776897,"Why does Julian Assange look exactly like President Trump's Uncle, John G Trump? How does this all tie into Nikola Tesla? ",scorestopshelf,4,3,,,7,0.25,0.25,0.8448399970276663,0.15516000297233082,0.6896799940553355
27,2020-05-07 16:41:58+00:00,https://twitter.com/PotterStAcademy/status/1258436926215946241,Some great work by Lacey in Tesla class. Keep up the great work! ,PotterStAcademy,4,1,,,5,0.8,0.75,0.7445130985698161,0.2554869014301837,0.48902619713963236
28,2020-05-07 14:24:08+00:00,https://twitter.com/richtechexec/status/1258402241083404288,Just put my kids' trust funds 100% into Tesla stock. I want them to have nothing 5 years from now.,richtechexec,189,14,,,203,0.0,0.0,0.39508316958533873,0.6049168304146599,-0.2098336608293212
29,2020-05-07 13:24:54+00:00,https://twitter.com/Model3Owners/status/1258387332400586752,Why do I love my white and black Tesla so much? Here’s your answer ,Model3Owners,237,14,,,251,0.13333333333333336,0.3083333333333333,0.3161004526340068,0.6838995473659899,-0.3677990947319831
30,2020-05-07 13:19:22+00:00,https://twitter.com/XA12Musk_/status/1258385940206301184,good morning. Father left me inside the tesla again,XA12Musk_,75,14,,,89,0.35,0.30000000000000004,0.749125435542419,0.25087456445757883,0.4982508710848401
31,2020-05-07 13:18:06+00:00,https://twitter.com/Teslatunity/status/1258385622806474752,"This is new in #Tesla v2020.12.11.1, right? ",Teslatunity,204,8,,#Tesla,212,0.21103896103896103,0.4951298701298701,0.903115592780475,0.09688440721952603,0.806231185560949
32,2020-05-07 12:49:32+00:00,https://twitter.com/IBatrinac/status/1258378432842551297,There's SEX only on Tesla's canadian website. Y? pic.twitter.com/0UBc91mTVU,IBatrinac,24,0,,,24,0.0,1.0,0.5928305252264257,0.4071694747735748,0.18566105045285086
33,2020-05-07 09:54:33+00:00,https://twitter.com/FirstSquawk/status/1258334398413328384,TESLA CO ABRUPTLY SUSPENDS CAR PRODUCTION AT CHINESE FACTORY,FirstSquawk,386,138,,,524,-0.0625,0.5,0.9287529326466751,0.07124706735332365,0.8575058652933515
34,2020-05-07 09:48:37+00:00,https://twitter.com/AND__SO/status/1258332902695165952,Today I learned that Google Colab is a GPU lottery and sometimes you end up with a Tesla P100-PCIE ,AND__SO,10,1,,,11,0.0,0.0,0.5063885531112686,0.49361144688873004,0.012777106222538581
35,2020-05-07 02:52:39+00:00,https://twitter.com/TheHookRocks/status/1258228220421386240,The next 4 Bracket Challenges... Queensryche Metallica Tesla Tom Petty The next for after that... Bad Company Aerosmith Poison Sammy Hagar - all In #TheHookRocks,TheHookRocks,45,5,,#TheHookRocks,50,-0.23333333333333328,0.2222222222222222,0.8205531582547794,0.17944684174521988,0.6411063165095595
36,2020-05-08 07:00:29+00:00,https://twitter.com/KarlHolton/status/1258652979281960960,"""Of all things, I liked books best"" Nikola #Tesla #literacy matters",KarlHolton,9,5,,#Tesla #literacy,14,0.8,0.55,0.9684193371151197,0.03158066288488015,0.9368386742302396
