,Datetime,Permalink,Text,Username,Favorites,Retweets,Geo,Hashtags,Engagements,Polarity,Subjectivity,NB-Positive Probability,NB-Negative Probability,NB-Sentiment Score
14,2020-05-08 05:19:40+00:00,https://twitter.com/30degreesminus/status/1258627608293539841,I demand the whole @PSOE and @socialistes_cat to appear in front of everything and everybody. https://twitter.com/jterrades/status/1258416699835060225,30degreesminus,1,0,,,1,0.2,0.4,0.3969623975931843,0.603037602406815,-0.20607520481363073
15,2020-05-08 04:53:00+00:00,https://twitter.com/haoflrt/status/1258620897147183111,look at cat ,haoflrt,1,0,,,1,0.0,0.0,0.8120706480702953,0.18792935192970434,0.624141296140591
16,2020-05-08 04:38:41+00:00,https://twitter.com/PopCrave/status/1258617294827270145,"The clean and explicit version of ""Say So"" by Doja Cat feat. Nicki Minaj are currently occupying the Top 2 positions on US iTunes. Congratulations, @DojaCat &amp; @NickiMinaj! ",PopCrave,3061,623,,,3684,0.2888888888888889,0.5333333333333333,0.9850452640273226,0.014954735972678608,0.970090528054644
17,2020-05-08 04:38:37+00:00,https://twitter.com/vlogwonu/status/1258617275436810240,remember when a wonwoo fansite gave wonwoo a bucket hat with his name on it and cats his reaction was so cute!!! ,vlogwonu,583,180,,,763,0.5,1.0,0.25832326728152627,0.7416767327184773,-0.48335346543695107
18,2020-05-08 04:30:00+00:00,https://twitter.com/Chinchillazllla/status/1258615109976502272,"do cats think other cats are cute? like are they like ""wow look at his lil whiskers and his pink little toes, what a good cat""",Chinchillazllla,287,11,,,298,0.14791666666666667,0.6291666666666667,0.3529970093714983,0.6470029906285003,-0.294005981257002
19,2020-05-08 04:28:21+00:00,https://twitter.com/BousselmiBsm/status/1258614692483944448,The World is Sorry For You #prison_for_the_cat_killers,BousselmiBsm,8,3,,#prison_for_the_cat_killers,11,-0.5,1.0,0.8722252025008442,0.12777479749915632,0.7444504050016879
20,2020-05-08 06:24:31+00:00,https://twitter.com/yibospout/status/1258643928812666880,kind and reassuring cat ,yibospout,9,3,,,12,0.6,0.9,0.7899966289537935,0.21000337104620723,0.5799932579075863
21,2020-05-08 06:23:26+00:00,https://twitter.com/DKSimpsStruggle/status/1258643656250200064,Yall wait Stream Cat's fancam ,DKSimpsStruggle,1,0,,,1,0.0,0.0,0.9432049030301465,0.056795096969852965,0.8864098060602935
22,2020-05-08 06:00:09+00:00,https://twitter.com/seometadaten/status/1258637794366365696,Sat1 Emotions https://bit.ly/3ceay8x #cat #Eschweiler,seometadaten,0,0,,#cat #Eschweiler,0,0.0,0.0,0.8755917107843181,0.12440828921568241,0.7511834215686357
23,2020-05-08 05:46:50+00:00,https://twitter.com/Allison_Tolman/status/1258634443645792256,"Apparently my recent posts have some followers worried, but I’m fine. Here’s my cat. See? ",Allison_Tolman,110,0,,,110,0.20833333333333334,0.375,0.6008241787589462,0.3991758212410581,0.20164835751788812
24,2020-05-08 05:44:15+00:00,https://twitter.com/yoonieIover/status/1258633796217438208,rt and I'll give u a cat based on layout ,yoonieIover,1,5,,,6,0.0,0.0,0.801356891684616,0.1986431083153824,0.6027137833692335
25,2020-05-08 05:43:19+00:00,https://twitter.com/sofeashahrul/status/1258633561046839296,my cat enjoying his netflix ,sofeashahrul,7,1,,,8,0.5,0.6,0.9820869896227217,0.017913010377275638,0.964173979245446
26,2020-05-08 05:36:31+00:00,https://twitter.com/datfatniggabruh/status/1258631846788657152,Stupid ass cat pic.twitter.com/3eBItJfYVO,datfatniggabruh,4,2,,,6,-0.7999999999999999,1.0,0.875591710784316,0.12440828921568363,0.7511834215686324
27,2020-05-08 05:35:56+00:00,https://twitter.com/kingwooshinx/status/1258631700717776896,Wooseok like a frightened cat; ,kingwooshinx,7,4,,,11,0.0,0.0,0.8140948470712744,0.18590515292872656,0.6281896941425479
28,2020-05-08 05:34:37+00:00,https://twitter.com/unicorn_shopper/status/1258631370579931137,CAT HOODIES RM 26 | POSTAGE RM 7 CAN DM FOR AVAILABILITY FREE SIZE ,unicorn_shopper,1,1,,,2,0.4,0.8,0.6982371109609469,0.301762889039055,0.39647422192189186
29,2020-05-08 05:29:50+00:00,https://twitter.com/mintchipping/status/1258630167691513856,sorry for cat spam she is just so little ,mintchipping,5,1,,,6,-0.34375,0.75,0.35947285999666756,0.640527140003332,-0.28105428000666444
30,2020-05-08 05:26:12+00:00,https://twitter.com/rambunctiousism/status/1258629253505208320,"↳ I can 𝐭𝐨𝐭𝐚𝐥𝐥𝐲 do this. I mean , I took care of my cat . . . before he 𝗿𝗮𝗻 𝗮𝘄𝗮𝘆. ❜ ↻. ",rambunctiousism,6,8,,,14,-0.3125,0.6875,0.18083417389114534,0.8191658261088545,-0.6383316522177092
31,2020-05-08 05:23:50+00:00,https://twitter.com/UrFavisGay/status/1258628654260764673,This cat is gay ,UrFavisGay,67,3,,,70,0.4166666666666667,0.5833333333333334,0.7230730003490068,0.27692699965099316,0.44614600069801363
32,2020-05-08 04:47:26+00:00,https://twitter.com/SoloSkulls/status/1258619495607701506,Black Cat and Skull. ,SoloSkulls,44,8,,,52,-0.16666666666666666,0.43333333333333335,0.5549613246223641,0.44503867537763403,0.10992264924473011
33,2020-05-08 04:33:47+00:00,https://twitter.com/rroaamuhammedd/status/1258616061647257601,"Anyway if this video is before 5 years or now we need mercy the souls of cats and all animals , this girls just dirty killers , and please STOP sharing this video of this angel cat #prison_for_the_cat_killers #حوار_القطه",rroaamuhammedd,32,12,,#prison_for_the_cat_killers,44,0.0,0.0,0.45967907799636526,0.5403209220036329,-0.08064184400726765
34,2020-05-08 04:33:26+00:00,https://twitter.com/SherlockPrower/status/1258615973508116481,"Decided to hop from Fighting Vipers debug to Sonic the Fighters debug, feat. Honey the Cat. ",SherlockPrower,165,40,,,205,0.0,0.0,0.7671084497191343,0.23289155028086386,0.5342168994382704
35,2020-05-08 04:30:23+00:00,https://twitter.com/uhvaeh/status/1258615204209983488,hey tryna get jumin’s route rn!! any recommendations on which ribbon i should buy?? was searching but just tryna play it safe for my cat daddy #mysticmessenger,uhvaeh,4,0,,#mysticmessenger,4,0.5,0.5,0.7084224895723258,0.29157751042767444,0.41684497914465135
